EnhedId,RåResultat,Enhedsnavn,Stofnavn,Datomærke,Målestedsnavn,ProduktId
2,39.36,ppb,Ozon,2019-01-01 10:00:00.000,H.C.Ørsted Inst.,32425807
2,2.45,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,H.C.Ørsted Inst.,32425808
2,3.71,ppb,NOx'er,2019-01-01 10:30:00.000,H.C.Ørsted Inst.,32425809
5,0.09,ppm,Carbonmonooxid,2019-01-01 10:30:00.000,H.C.Ørsted Inst.,32425810
2,39.93,ppb,Ozon,2019-01-01 10:30:00.000,H.C.Ørsted Inst.,32425811
2,1.79,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Aarhus Botanisk,32425812
2,2.68,ppb,NOx'er,2019-01-01 10:00:00.000,Aarhus Botanisk,32425813
2,41.17,ppb,Ozon,2019-01-01 10:00:00.000,Aarhus Botanisk,32425814
2,1.89,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Aarhus Botanisk,32425815
2,2.82,ppb,NOx'er,2019-01-01 10:30:00.000,Aarhus Botanisk,32425816
2,41.26,ppb,Ozon,2019-01-01 10:30:00.000,Aarhus Botanisk,32425817
2,3.64,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Ulborg,32425818
2,4.35,ppb,NOx'er,2019-01-01 10:00:00.000,Ulborg,32425819
2,39.19,ppb,Ozon,2019-01-01 10:00:00.000,Ulborg,32425820
2,3.86,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Ulborg,32425821
2,4.63,ppb,NOx'er,2019-01-01 10:30:00.000,Ulborg,32425822
2,39.40,ppb,Ozon,2019-01-01 10:30:00.000,Ulborg,32425823
2,0.50,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Anholt - Radar stationen,32425824
2,0.97,ppb,NOx'er,2019-01-01 10:00:00.000,Anholt - Radar stationen,32425825
2,0.29,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Anholt - Radar stationen,32425826
2,0.71,ppb,NOx'er,2019-01-01 10:30:00.000,Anholt - Radar stationen,32425827
2,6.26,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Hvidovre Fjeldstedvej,32425828
2,6.97,ppb,NOx'er,2019-01-01 10:00:00.000,Hvidovre Fjeldstedvej,32425829
2,6.27,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Hvidovre Fjeldstedvej,32425830
2,7.04,ppb,NOx'er,2019-01-01 10:30:00.000,Hvidovre Fjeldstedvej,32425831
2,-0.13,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Risø,32425832
2,0.08,ppb,NOx'er,2019-01-01 10:00:00.000,Risø,32425833
5,-0.14,ppm,Carbonmonooxid,2019-01-01 10:00:00.000,Risø,32425834
2,40.15,ppb,Ozon,2019-01-01 10:00:00.000,Risø,32425835
2,0.02,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Risø,32425836
2,0.32,ppb,NOx'er,2019-01-01 10:30:00.000,Risø,32425837
5,-0.13,ppm,Carbonmonooxid,2019-01-01 10:30:00.000,Risø,32425838
2,40.16,ppb,Ozon,2019-01-01 10:30:00.000,Risø,32425839
2,2.36,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Århus gade (3),32425840
2,3.72,ppb,NOx'er,2019-01-01 10:00:00.000,Århus gade (3),32425841
5,-0.02,ppm,Carbonmonooxid,2019-01-01 10:00:00.000,Århus gade (3),32425842
2,2.52,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Århus gade (3),32425843
2,3.41,ppb,NOx'er,2019-01-01 10:30:00.000,Århus gade (3),32425844
5,-0.02,ppm,Carbonmonooxid,2019-01-01 10:30:00.000,Århus gade (3),32425845
2,2.43,ppb,Nitrogenmonooxid,2019-01-01 09:30:00.000,Jagtvej - Skur,32425846
2,3.46,ppb,NOx'er,2019-01-01 09:30:00.000,Jagtvej - Skur,32425847
2,2.26,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Jagtvej - Skur,32425848
2,3.41,ppb,NOx'er,2019-01-01 10:00:00.000,Jagtvej - Skur,32425849
2,-0.31,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Aalborg Tag ny,32425850
2,0.47,ppb,NOx'er,2019-01-01 10:00:00.000,Aalborg Tag ny,32425851
2,41.74,ppb,Ozon,2019-01-01 10:00:00.000,Aalborg Tag ny,32425852
2,-0.10,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Aalborg Tag ny,32425853
2,0.56,ppb,NOx'er,2019-01-01 10:30:00.000,Aalborg Tag ny,32425854
2,41.62,ppb,Ozon,2019-01-01 10:30:00.000,Aalborg Tag ny,32425855
2,-0.24,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Føllesbjerg,32425856
2,0.23,ppb,NOx'er,2019-01-01 10:00:00.000,Føllesbjerg,32425857
2,38.95,ppb,Ozon,2019-01-01 10:00:00.000,Føllesbjerg,32425858
2,0.20,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Føllesbjerg,32425859
2,0.55,ppb,NOx'er,2019-01-01 10:30:00.000,Føllesbjerg,32425860
2,39.12,ppb,Ozon,2019-01-01 10:30:00.000,Føllesbjerg,32425861
2,2.23,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,Odense Gade Grønløkkevej 20A,32425862
2,2.59,ppb,NOx'er,2019-01-01 10:00:00.000,Odense Gade Grønløkkevej 20A,32425863
5,-0.03,ppm,Carbonmonooxid,2019-01-01 10:00:00.000,Odense Gade Grønløkkevej 20A,32425864
2,2.75,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Odense Gade Grønløkkevej 20A,32425865
2,3.80,ppb,NOx'er,2019-01-01 10:30:00.000,Odense Gade Grønløkkevej 20A,32425866
5,-0.03,ppm,Carbonmonooxid,2019-01-01 10:30:00.000,Odense Gade Grønløkkevej 20A,32425867
2,3.61,ppb,Nitrogenmonooxid,2019-01-01 10:00:00.000,H.C. Andersen Boulevard - Skur,32425868
2,6.42,ppb,NOx'er,2019-01-01 10:00:00.000,H.C. Andersen Boulevard - Skur,32425869
5,0.17,ppm,Carbonmonooxid,2019-01-01 10:00:00.000,H.C. Andersen Boulevard - Skur,32425870
2,35.47,ppb,Ozon,2019-01-01 10:00:00.000,H.C. Andersen Boulevard - Skur,32425871
2,0.08,ppb,Svovldioxid,2019-01-01 10:00:00.000,H.C. Andersen Boulevard - Skur,32425872
2,4.15,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,H.C. Andersen Boulevard - Skur,32425873
2,7.21,ppb,NOx'er,2019-01-01 10:30:00.000,H.C. Andersen Boulevard - Skur,32425874
5,0.16,ppm,Carbonmonooxid,2019-01-01 10:30:00.000,H.C. Andersen Boulevard - Skur,32425875
2,35.00,ppb,Ozon,2019-01-01 10:30:00.000,H.C. Andersen Boulevard - Skur,32425876
2,0.10,ppb,Svovldioxid,2019-01-01 10:30:00.000,H.C. Andersen Boulevard - Skur,32425877
20,36.80,µg/m3,PM10,2019-01-01 11:00:00.000,H.C. Andersen Boulevard - Skur,32425878
20,66.30,µg/m3,PM10,2019-01-01 11:30:00.000,H.C. Andersen Boulevard - Skur,32425879
20,23.50,µg/m3,PM10,2019-01-01 11:00:00.000,Risø,32425880
20,29.80,µg/m3,PM10,2019-01-01 11:30:00.000,Risø,32425881
20,6.90,µg/m3,PM25,2019-01-01 11:00:00.000,H.C. Andersen Boulevard - Skur,32425882
20,4.20,µg/m3,PM25,2019-01-01 11:30:00.000,H.C. Andersen Boulevard - Skur,32425883
2,2.03,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,H.C.Ørsted Inst.,32425884
2,3.35,ppb,NOx'er,2019-01-01 11:00:00.000,H.C.Ørsted Inst.,32425885
5,0.10,ppm,Carbonmonooxid,2019-01-01 11:00:00.000,H.C.Ørsted Inst.,32425886
2,40.68,ppb,Ozon,2019-01-01 11:00:00.000,H.C.Ørsted Inst.,32425887
2,2.10,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,H.C.Ørsted Inst.,32425888
2,3.69,ppb,NOx'er,2019-01-01 11:30:00.000,H.C.Ørsted Inst.,32425889
5,0.11,ppm,Carbonmonooxid,2019-01-01 11:30:00.000,H.C.Ørsted Inst.,32425890
2,40.67,ppb,Ozon,2019-01-01 11:30:00.000,H.C.Ørsted Inst.,32425891
2,1.89,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Aarhus Botanisk,32425892
2,2.84,ppb,NOx'er,2019-01-01 11:00:00.000,Aarhus Botanisk,32425893
2,41.82,ppb,Ozon,2019-01-01 11:00:00.000,Aarhus Botanisk,32425894
2,1.89,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Aarhus Botanisk,32425895
2,2.76,ppb,NOx'er,2019-01-01 11:30:00.000,Aarhus Botanisk,32425896
2,41.75,ppb,Ozon,2019-01-01 11:30:00.000,Aarhus Botanisk,32425897
2,3.75,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Ulborg,32425898
2,4.41,ppb,NOx'er,2019-01-01 11:00:00.000,Ulborg,32425899
2,39.09,ppb,Ozon,2019-01-01 11:00:00.000,Ulborg,32425900
2,3.97,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Ulborg,32425901
2,4.78,ppb,NOx'er,2019-01-01 11:30:00.000,Ulborg,32425902
2,38.05,ppb,Ozon,2019-01-01 11:30:00.000,Ulborg,32425903
2,0.47,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Anholt - Radar stationen,32425904
2,1.01,ppb,NOx'er,2019-01-01 11:00:00.000,Anholt - Radar stationen,32425905
2,0.27,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Anholt - Radar stationen,32425906
2,0.73,ppb,NOx'er,2019-01-01 11:30:00.000,Anholt - Radar stationen,32425907
2,6.38,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Hvidovre Fjeldstedvej,32425908
2,7.42,ppb,NOx'er,2019-01-01 11:00:00.000,Hvidovre Fjeldstedvej,32425909
2,6.09,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Hvidovre Fjeldstedvej,32425910
2,6.96,ppb,NOx'er,2019-01-01 11:30:00.000,Hvidovre Fjeldstedvej,32425911
2,-0.11,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Risø,32425912
2,0.23,ppb,NOx'er,2019-01-01 11:00:00.000,Risø,32425913
5,-0.15,ppm,Carbonmonooxid,2019-01-01 11:00:00.000,Risø,32425914
2,40.60,ppb,Ozon,2019-01-01 11:00:00.000,Risø,32425915
2,0.12,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Risø,32425916
2,0.39,ppb,NOx'er,2019-01-01 11:30:00.000,Risø,32425917
5,-0.13,ppm,Carbonmonooxid,2019-01-01 11:30:00.000,Risø,32425918
2,41.01,ppb,Ozon,2019-01-01 11:30:00.000,Risø,32425919
2,2.04,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Århus gade (3),32425920
2,3.79,ppb,NOx'er,2019-01-01 11:00:00.000,Århus gade (3),32425921
5,0.00,ppm,Carbonmonooxid,2019-01-01 11:00:00.000,Århus gade (3),32425922
2,2.86,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Århus gade (3),32425923
2,4.14,ppb,NOx'er,2019-01-01 11:30:00.000,Århus gade (3),32425924
5,0.01,ppm,Carbonmonooxid,2019-01-01 11:30:00.000,Århus gade (3),32425925
2,2.30,ppb,Nitrogenmonooxid,2019-01-01 10:30:00.000,Jagtvej - Skur,32425926
2,3.50,ppb,NOx'er,2019-01-01 10:30:00.000,Jagtvej - Skur,32425927
2,2.44,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Jagtvej - Skur,32425928
2,4.11,ppb,NOx'er,2019-01-01 11:00:00.000,Jagtvej - Skur,32425929
2,-0.12,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Aalborg Tag ny,32425930
2,0.53,ppb,NOx'er,2019-01-01 11:00:00.000,Aalborg Tag ny,32425931
2,41.84,ppb,Ozon,2019-01-01 11:00:00.000,Aalborg Tag ny,32425932
2,-0.18,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Aalborg Tag ny,32425933
2,0.72,ppb,NOx'er,2019-01-01 11:30:00.000,Aalborg Tag ny,32425934
2,41.47,ppb,Ozon,2019-01-01 11:30:00.000,Aalborg Tag ny,32425935
2,-0.09,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Føllesbjerg,32425936
2,0.40,ppb,NOx'er,2019-01-01 11:00:00.000,Føllesbjerg,32425937
2,38.97,ppb,Ozon,2019-01-01 11:00:00.000,Føllesbjerg,32425938
2,-0.14,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Føllesbjerg,32425939
2,0.24,ppb,NOx'er,2019-01-01 11:30:00.000,Føllesbjerg,32425940
2,39.43,ppb,Ozon,2019-01-01 11:30:00.000,Føllesbjerg,32425941
2,2.72,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,Odense Gade Grønløkkevej 20A,32425942
2,3.58,ppb,NOx'er,2019-01-01 11:00:00.000,Odense Gade Grønløkkevej 20A,32425943
5,-0.03,ppm,Carbonmonooxid,2019-01-01 11:00:00.000,Odense Gade Grønløkkevej 20A,32425944
2,2.61,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,Odense Gade Grønløkkevej 20A,32425945
2,3.85,ppb,NOx'er,2019-01-01 11:30:00.000,Odense Gade Grønløkkevej 20A,32425946
5,-0.02,ppm,Carbonmonooxid,2019-01-01 11:30:00.000,Odense Gade Grønløkkevej 20A,32425947
2,3.45,ppb,Nitrogenmonooxid,2019-01-01 11:00:00.000,H.C. Andersen Boulevard - Skur,32425948
2,7.15,ppb,NOx'er,2019-01-01 11:00:00.000,H.C. Andersen Boulevard - Skur,32425949
5,0.17,ppm,Carbonmonooxid,2019-01-01 11:00:00.000,H.C. Andersen Boulevard - Skur,32425950
2,34.69,ppb,Ozon,2019-01-01 11:00:00.000,H.C. Andersen Boulevard - Skur,32425951
2,0.03,ppb,Svovldioxid,2019-01-01 11:00:00.000,H.C. Andersen Boulevard - Skur,32425952
2,3.94,ppb,Nitrogenmonooxid,2019-01-01 11:30:00.000,H.C. Andersen Boulevard - Skur,32425953
2,7.76,ppb,NOx'er,2019-01-01 11:30:00.000,H.C. Andersen Boulevard - Skur,32425954
5,0.17,ppm,Carbonmonooxid,2019-01-01 11:30:00.000,H.C. Andersen Boulevard - Skur,32425955
2,35.84,ppb,Ozon,2019-01-01 11:30:00.000,H.C. Andersen Boulevard - Skur,32425956
2,0.14,ppb,Svovldioxid,2019-01-01 11:30:00.000,H.C. Andersen Boulevard - Skur,32425957
20,52.70,µg/m3,PM10,2019-01-01 12:00:00.000,H.C. Andersen Boulevard - Skur,32425958
20,39.50,µg/m3,PM10,2019-01-01 12:30:00.000,H.C. Andersen Boulevard - Skur,32425959
20,25.00,µg/m3,PM10,2019-01-01 12:00:00.000,Risø,32425960
20,28.10,µg/m3,PM10,2019-01-01 12:30:00.000,Risø,32425961
20,7.10,µg/m3,PM25,2019-01-01 12:00:00.000,H.C. Andersen Boulevard - Skur,32425962
20,7.80,µg/m3,PM25,2019-01-01 12:30:00.000,H.C. Andersen Boulevard - Skur,32425963
2,2.35,ppb,Nitrogenmonooxid,2019-01-01 12:00:00.000,H.C.Ørsted Inst.,32425964
2,3.64,ppb,NOx'er,2019-01-01 12:00:00.000,H.C.Ørsted Inst.,32425965

(1000 rows affected)


Completion time: 2020-03-30T17:34:02.4140163+02:00
